IoU
"0,3440114370433125"
"0,33905646592213756"
"0,34907586503331184"
"0,3462852936537147"
"0,35677139761646803"
"0,3613772941367549"
"0,352762730227519"
"0,3476218438050499"
"0,34088742984221115"
"0,3385036016614964"
"0,3322890559732665"
"0,3275347400926402"
"0,3259742951907131"
"0,3191273465246068"
"0,31537290715372907"
"0,3152129817444219"
"0,31133414436334145"
"0,3090003521658198"
"0,3053542673107891"
"0,31412745250297663"
"0,3171428571428571"
"0,317243569387107"
"0,30665630665630667"
"0,3045267489711934"
"0,3007201646090535"
"0,3028231028231028"
"0,3028231028231028"
"0,2971506105834464"
"0,2891460905349794"
"0,2896825396825397"
"0,2798507462686567"
"0,27611940298507465"
"0,2822361546499478"
"0,27426659804426146"
"0,2746081504702194"
"0,284952443784705"
"0,26497277676951"
"0,26299536798764794"
"0,2570625798212005"
"0,25436105476673426"
"0,24818694601128122"
"0,23981590285938112"
"0,23785053589781235"
"0,22666087711680416"
"0,21551602759656452"
"0,20364238410596028"
"0,2036574074074074"
"0,2088963963963964"
"0,2095632183908046"
"0,21196101866323436"
"0,21829877823028507"
"0,2295701464336325"
"0,22994677158065263"
"0,2372448979591837"
"0,256294964028777"
"0,2743212669683258"
"0,28055526562989247"
"0,281365693130399"
"0,2905750965452458"
"0,2978074557021925"
"0,3071508558630619"
"0,30775698969939036"
"0,3154929577464789"
"0,32518259765004764"
"0,31862745098039214"
"0,3257918552036199"
"0,3355242566510172"
"0,3380281690140845"
"0,34049552791199755"
"0,3404255319148936"
"0,3498473357628287"
"0,37263593380614657"
"0,37907077724706906"
"0,4134405400039706"
"0,5942528735632184"
"0,6147824084734055"
"0,6142517450333665"
"0,5985119473458291"
"0,6249095906263561"
"0,631637943113353"
"0,6331082463679149"
"0,6407970634504457"
"0,6358716660224198"
"0,6268741338037042"
"0,5847926267281106"
"0,5621049129422202"
"0,5497416020671835"
"0,5159579891913939"
"0,5006939625260236"
"0,48368354798102065"
"0,4795631067961165"
"0,4532293986636971"
"0,4406749075160155"
"0,43593130779392336"
"0,4861141845541049"
"0,5042601286732742"
"0,4927388245972317"
"0,5730894654756841"
"0,5799854967367658"
"0,5858820118857806"
"0,5714186707325525"
"0,5664720027481965"
"0,5699916177703269"
"0,5789796335399496"
"0,5344882900224575"
"0,49705349048050773"
"0,48066298342541436"
"0,4721970946629064"
"0,4632076485121925"
"0,47841507342754225"
"0,47607270217416314"
"0,493006993006993"
"0,4862595419847328"
"0,4280384948096886"
"0,3576949780143485"
"0,34216335540838855"
"0,33299595141700405"
"0,32002611696670086"
"0,2898866608544028"
"0,289738430583501"
"0,28803733031674206"
"0,35957894736842105"
"0,37417322834645667"
"0,40060504201680674"
"0,3923076923076923"
"0,41138098542678697"
"0,42563384433962265"
"0,38086366358373813"
"0,3597285067873303"
"0,326817736262469"
"0,35205223880597014"
"0,3317790530846485"
"0,2772227772227772"
"0,2450547509713882"
"0,2371288186284982"
"0,2345415778251599"
"0,23151071263206635"
"0,23417231805561878"
"0,24803446418955305"
"0,2566759665205261"
"0,2792577866136514"
"0,2815330539407868"
"0,312325035938564"
"0,3143539563910933"
"0,29688610834636714"
"0,30986781432523824"
"0,3234453966161283"
"0,3303485532450233"
"0,3251616784478869"
"0,3254941566873467"
"0,32004874202566125"
"0,28205128205128205"
"0,32608849557522124"
"0,3610803104704578"
"0,2829137036325197"
"0,24242424242424243"
"0,3064516129032258"
"0,20728667305848514"
"0,19701575020723958"
"0,1998505092030272"
"0,18570018839149546"
"0,1830238726790451"
"0,17358490566037735"
"0,17177013422818793"
"0,1766304347826087"
"0,17325999576898668"
"0,18137124634600052"
"0,15940103852191764"
"0,16216216216216217"
"0,15832400447785064"
"0,1532621032444914"
"0,15511982570806102"
"0,15737652212353817"
"0,15632734530938125"
"0,1628048780487805"
"0,17644577550934323"
"0,1872134488028528"
"0,20270270270270271"
"0,2273389682308365"
"0,2719424460431655"
"0,41030595813204507"
"0,28641975308641976"
"0,28607924921793537"
"0,2977903391572456"
"0,31628797681279436"
"0,3273381294964029"
"0,3419065115329659"
"0,3671361502347418"
"0,3619221411192214"
"0,3870540912458982"
"0,4229014598540146"
"0,4494701320229708"
"0,44856326863670803"
"0,4588893421129305"
"0,4581275258194881"
"0,4425416133162612"
"0,42590027700831024"
"0,4245101805608913"
"0,4710241893978384"
"0,4891451831750339"
"0,508641975308642"
"0,5353896103896104"
"0,5644714997232982"
"0,5505980734624749"
"0,5705302424726885"
"0,559093026867526"
"0,5653201767910371"
"0,5699599054179089"
"0,6063829787234043"
"0,5932574887798768"
"0,6123054114158636"
"0,6063784700148337"
"0,6136511375947996"
"0,631317361925504"
"0,633660001132952"
"0,633660001132952"
"0,6326530612244898"
"0,6353956834532374"
"0,6290322580645161"
"0,6649154589371981"
"0,656934306569343"
"0,6550486618004866"
"0,6454767726161369"
"0,658529105072686"
"0,6507352941176471"
"0,6742453939631518"
"0,6776639875550946"
"0,6876753441638938"
"0,7233537946428571"
"0,6827082641885164"
"0,6763925729442971"
"0,6285341452805567"
"0,6002897326009538"
"0,6007164179104477"
"0,5775822139879574"
"0,581764705882353"
"0,5464882943143813"
"0,5615863886891924"
"0,5599761051373955"
"0,5391245563630218"
"0,48958662038497947"
"0,478096324329929"
"0,4985123966942149"
"0,5085698070374575"
"0,49619771863117873"
"0,49711896960795393"
"0,4970333181195801"
"0,5028535555301906"
"0,507750821183657"
"0,5136567468406034"
"0,5235964198535394"
"0,5613084112149532"
"0,5862860056079531"
"0,5690837824595787"
"0,5446480343268004"
"0,5262166056978163"
"0,5314776557573122"
"0,5181818181818182"
"0,5244536940686785"
"0,5036584723903774"
"0,4820833333333333"
"0,4648890274962316"
"0,45817409766454353"
"0,5306122448979592"
"0,5148841637575373"
"0,5035971223021583"
"0,49034456645210145"
"0,48832512937018807"
"0,4641381436941104"
"0,447535915621022"
"0,44398766700924974"
"0,40198581560283686"
"0,41329787234042553"
"0,3631717597471022"
"0,34424150177574836"
"0,33132949125596184"
"0,3283582089552239"
"0,3081121309848673"
"0,2880466472303207"
"0,2728680715257896"
"0,28577138289368503"
"0,37265625"
"0,36792270531400967"
"0,358974358974359"
"0,3564038300880406"
"0,3284671532846715"
"0,321523945166459"
"0,3647580489685753"
"0,4035934566908018"
"0,4066193853427896"
"0,374335782928208"
"0,3624161073825503"
"0,42071942446043165"
"0,35028928488775746"
"0,32312341746304013"
"0,3568010936431989"
"0,34408602150537637"
"0,3751630941286114"
"0,36114175399889686"
"0,37082095986205577"
"0,3936358894105373"
"0,4016335803537621"
"0,4127009907422446"
"0,4177109440267335"
"0,4668166479190101"
"0,46693903881303084"
"0,450565812983919"
"0,442807881773399"
"0,4021923937360179"
"0,39571384109199237"
"0,5489083508079438"
"0,6267159826445693"
"0,528"
"0,4331129690841921"
"0,4422275163787969"
"0,45020672757899033"
"0,4470802919708029"
"0,4616658901485738"
"0,4488328572835615"
"0,5264348317783433"
"0,6085397861852634"
"0,6581085472863178"
"0,6755258669698693"
"0,6781049212737414"
"0,6590493601462523"
"0,6470189284172884"
