IoU
"1,0"
"0,7699047619047619"
"0,7719298245614035"
"0,7719298245614035"
"0,7719298245614035"
"0,7413793103448276"
"0,7413793103448276"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7387724550898204"
"0,7387724550898204"
"0,7387724550898204"
"0,7387724550898204"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,8021722265321956"
"0,7699047619047619"
"0,7387724550898204"
"0,7699047619047619"
"0,7387724550898204"
"0,7087164398675984"
"0,7087164398675984"
"0,6796818510484454"
"0,6516174902239602"
"0,6796818510484454"
"0,6031746031746031"
"0,6244755244755245"
"0,5982112143102856"
"0,5982112143102856"
"0,5481506164611796"
"0,5727826675693974"
"0,5481506164611796"
"0,5727826675693974"
"0,5982112143102856"
"0,6244755244755245"
"0,6516174902239602"
"0,6516174902239602"
"0,6796818510484454"
"0,7087164398675984"
"0,7087164398675984"
"0,7699047619047619"
"0,8703703703703703"
"0,8021722265321956"
"0,8021722265321956"
"0,8021722265321956"
"0,8021722265321956"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7387724550898204"
"0,7087164398675984"
"0,6516174902239602"
"0,6516174902239602"
"0,6244755244755245"
"0,6244755244755245"
"0,7087164398675984"
"0,7726058756199924"
"0,6604717655468192"
"0,6324666198172875"
"0,6244755244755245"
"0,7726058756199924"
"0,6359154929577465"
"0,6796818510484454"
"0,5982112143102856"
"0,5481506164611796"
"0,5481506164611796"
"0,5727826675693974"
"0,5727826675693974"
"0,6244755244755245"
"0,6244755244755245"
"0,6516174902239602"
"0,6244755244755245"
"0,6516174902239602"
"0,6516174902239602"
"0,6796818510484454"
"0,6796818510484454"
"0,7087164398675984"
"0,7387724550898204"
"0,7699047619047619"
"0,8021722265321956"
"0,8021722265321956"
"0,8703703703703703"
"0,8703703703703703"
"0,8021722265321956"
"0,8021722265321956"
"0,7699047619047619"
"0,8021722265321956"
"0,7699047619047619"
"0,7387724550898204"
"0,711864406779661"
"0,6833333333333333"
"0,6031746031746031"
"0,582425068119891"
"0,582425068119891"
"0,5394300861497681"
"0,5394300861497681"
"0,5585374035558538"
"0,6244755244755245"
"0,6031746031746031"
"0,5538461538461539"
"0,4910141206675225"
"0,5074626865671642"
"0,4852941176470588"
"0,5011308562197092"
"0,5481506164611796"
"0,5727826675693974"
"0,6244755244755245"
"0,6516174902239602"
"0,6244755244755245"
"0,6516174902239602"
"0,6244755244755245"
"0,5982112143102856"
"0,5982112143102856"
"0,5538461538461539"
"0,5538461538461539"
"0,6290322580645161"
"0,7087164398675984"
"0,6516174902239602"
"0,6796818510484454"
"0,6796818510484454"
"0,7387724550898204"
"0,7387724550898204"
"0,8021722265321956"
"0,8703703703703703"
"0,8703703703703703"
"0,8356380877123667"
"0,8021722265321956"
"0,7387724550898204"
"0,6516174902239602"
"0,6516174902239602"
"0,6244755244755245"
"0,6796818510484454"
"0,7087164398675984"
"0,7387724550898204"
"0,7387724550898204"
"0,7387724550898204"
"0,7699047619047619"
"0,7699047619047619"
"0,8021722265321956"
"0,7699047619047619"
"0,7699047619047619"
"0,7699047619047619"
"0,7387724550898204"
"0,7087164398675984"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,7087164398675984"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,6796818510484454"
"0,7087164398675984"
"0,6796818510484454"
"0,7087164398675984"
"0,7087164398675984"
"0,7087164398675984"
"0,7087164398675984"
"0,6833333333333333"
"0,6833333333333333"
"0,6324666198172875"
"0,6796818510484454"
"0,6796818510484454"
"0,7087164398675984"
"0,7087164398675984"
"0,6796818510484454"
"0,7087164398675984"
"0,6796818510484454"
"0,6796818510484454"
"0,6914306730415594"
"0,7087164398675984"
"0,7068965517241379"
"0,7068965517241379"
"0,6779661016949152"
"0,7368421052631579"
"0,75"
"0,7971014492753623"
"0,7473309608540926"
"0,6872852233676976"
"0,6559633027522935"
"0,6842923794712286"
"0,6253348641408343"
"0,6253348641408343"
"0,5859728506787331"
"0,6114942528735632"
"0,5859728506787331"
"0,5612472160356348"
"0,5859728506787331"
"0,5612472160356348"
"0,5206073752711496"
"0,5429200293470287"
"0,5222584147665581"
"0,5664804469273743"
"0,5658972449739389"
"0,5664804469273743"
"0,5895691609977324"
"0,5658972449739389"
"0,5883685800604229"
"0,5021428571428571"
"0,4820295983086681"
"0,5429200293470287"
"0,5883685800604229"
"0,5883685800604229"
"0,6133486766398158"
"0,6133486766398158"
"0,6657425742574258"
"0,6657425742574258"
"0,6391270459859704"
"0,6657425742574258"
"0,6133486766398158"
"0,6705607476635514"
"0,7270531400966184"
"0,7310126582278481"
"0,7484177215189873"
"0,7829181494661922"
"0,7517482517482518"
"0,7543859649122807"
"0,7543859649122807"
"0,7857142857142857"
"0,8181818181818182"
"0,8181818181818182"
"0,7857142857142857"
"0,7241379310344828"
"0,6949152542372882"
"0,6949152542372882"
"0,726078799249531"
"0,7241379310344828"
"0,6949152542372882"
"0,7241379310344828"
"0,6666666666666666"
"0,639344262295082"
"0,5312916111850865"
"0,5312916111850865"
"0,5328223925358214"
"0,5131578947368421"
"0,49399155569990255"
"0,4570795058599937"
"0,4024390243902439"
"0,47247119078104993"
"0,5328223925358214"
"0,5328223925358214"
"0,5328223925358214"
"0,4920531949399935"
"0,5287470920571619"
"0,59500693481276"
"0,6129032258064516"
"0,639344262295082"
"0,7241379310344828"
"0,7241379310344828"
"0,7857142857142857"
"0,7543859649122807"
"0,8181818181818182"
"0,8518518518518519"
"0,8181818181818182"
"0,8181818181818182"
"0,7857142857142857"
"0,7241379310344828"
"0,7387724550898204"
"0,7713004484304933"
"0,7713004484304933"
"0,7720776841333822"
"0,775330396475771"
"0,7445887445887446"
"0,631578947368421"
"0,555984555984556"
"0,4870848708487085"
"0,4870848708487085"
"0,47980416156670747"
"0,5023299161230196"
"0,5495033643063121"
"0,57421875"
"0,5997353622229573"
"0,6260928043039677"
"0,6533333333333333"
"0,6815020862308763"
"0,7106473293243721"
"0,8044776119402985"
"0,8044776119402985"
"0,7720776841333822"
"0,8044776119402985"
"0,8044776119402985"
"0,8044776119402985"
"0,8044776119402985"
"0,8044776119402985"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8044776119402985"
"0,7720776841333822"
"0,7408207343412527"
"0,6815020862308763"
"0,6533333333333333"
"0,6533333333333333"
"0,6260928043039677"
"0,555984555984556"
"0,4479041916167665"
"0,4479041916167665"
"0,38845822566752797"
"0,3976878612716763"
"0,4479041916167665"
"0,451816271389973"
"0,4870848708487085"
"0,6670113753877973"
"0,6184738955823293"
"0,6670113753877973"
"0,6426630434782609"
"0,6415478615071283"
"0,6393220338983051"
"0,6359945872801083"
"0,7445887445887446"
"0,8044776119402985"
"0,7720776841333822"
"0,8044776119402985"
"0,8380843785632839"
"0,8380843785632839"
"0,8729666924864447"
"0,8380843785632839"
"0,8380843785632839"
"0,8380843785632839"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8380843785632839"
"0,8380843785632839"
"0,8380843785632839"
"0,775330396475771"
"0,7772877618522602"
"0,7179396092362345"
"0,7179396092362345"
"0,7179396092362345"
"0,7445887445887446"
"0,7148936170212766"
"0,7445887445887446"
"0,775330396475771"
"0,8380843785632839"
"0,7720776841333822"
"0,7720776841333822"
"0,7720776841333822"
"0,7720776841333822"
"0,6920923722883136"
"0,6932773109243697"
"0,6675862068965517"
"0,6670113753877973"
"0,6670113753877973"
"0,6932773109243697"
"0,7197724039829303"
"0,6920923722883136"
"0,7483731019522777"
"0,7779411764705882"
"0,8085265519820494"
"0,8401826484018264"
"0,8401826484018264"
"0,8729666924864447"
"0,8729666924864447"
"0,8071748878923767"
"0,8380843785632839"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8380843785632839"
"0,8380843785632839"
"0,8380843785632839"
"0,8044776119402985"
"0,8044776119402985"
"0,8044776119402985"
"0,8044776119402985"
"0,7720776841333822"
"0,7408207343412527"
"0,7408207343412527"
"0,7148936170212766"
"0,7148936170212766"
"0,689727463312369"
"0,6652892561983471"
"0,6652892561983471"
"0,6920923722883136"
"0,6670113753877973"
"0,6920923722883136"
"0,7197724039829303"
"0,7772877618522602"
"0,8071748878923767"
"0,8380843785632839"
"0,8044776119402985"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8729666924864447"
"0,8380843785632839"
"0,8729666924864447"
"0,8380843785632839"
"0,8380843785632839"
"0,8729666924864447"
"0,8401826484018264"
"0,8401826484018264"
"0,7779411764705882"
"0,8401826484018264"
"0,8401826484018264"
"0,8071748878923767"
"0,8071748878923767"
"0,8044776119402985"
"0,8044776119402985"
"0,8036529680365296"
"0,8021722265321956"
"0,8"
"0,8514492753623188"
"0,8148148148148148"
"0,7473309608540926"
"0,7136075949367089"
"0,6671850699844479"
"0,6391437308868502"
"0,6120300751879699"
"0,5857988165680473"
"0,6120300751879699"
"0,6120300751879699"
"0,5857988165680473"
"0,5857988165680473"
"0,5857988165680473"
"0,5604075691411936"
"0,5604075691411936"
"0,5358166189111748"
"0,5358166189111748"
"0,5119887165021156"
"0,5119887165021156"
"0,5119887165021156"
"0,4888888888888889"
"0,4888888888888889"
"0,4888888888888889"
"0,5119887165021156"
"0,5358166189111748"
"0,5857988165680473"
"0,5857988165680473"
"0,6391437308868502"
"0,6671850699844479"
"0,7262479871175523"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,6710833982852689"
"0,6448024549290372"
"0,6448024549290372"
"0,6193353474320241"
"0,6710833982852689"
"0,6448024549290372"
"0,6441717791411042"
"0,6181132075471698"
"0,594644849386389"
"0,5928677563150074"
"0,594644849386389"
"0,6697819314641744"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,6962025316455697"
"0,7262479871175523"
"0,6671850699844479"
"0,6962025316455697"
"0,7262479871175523"
"0,6671850699844479"
"0,6671850699844479"
"0,6671850699844479"
"0,6120300751879699"
"0,6671850699844479"
"0,6418918918918919"
"0,5928623452294246"
"0,5541623127830024"
"0,6568591393894814"
"0,6182012086740135"
"0,6753246753246753"
"0,6468085106382979"
"0,6474269819193325"
"0,6474269819193325"
"0,6474269819193325"
"0,6198290598290598"
"0,6474269819193325"
"0,6259437199725463"
"0,6759816059426954"
"0,6759816059426954"
"0,7055435565154787"
"0,7055435565154787"
"0,73616709417369"
"0,73616709417369"
"0,73616709417369"
"0,767910447761194"
"0,73616709417369"
"0,8008361839604713"
"0,7718773373223635"
"0,8392857142857143"
"0,8063286313381625"
"0,7438351122561649"
"0,7141823444283647"
"0,6578026592022393"
"0,6349206349206349"
"0,6885245901639344"
"0,6612903225806451"
"0,6612903225806451"
"0,6050135501355014"
"0,6885245901639344"
"0,7457627118644068"
"0,7758620689655172"
"0,8063286313381625"
"0,8392857142857143"
"0,8727272727272727"
"0,8008361839604713"
"0,767910447761194"
"0,7055435565154787"
"0,6759816059426954"
"0,6198290598290598"
"0,6198290598290598"
"0,599594868332208"
"0,5606060606060606"
"0,5418158151643345"
"0,5264175257731959"
"0,5079567154678549"
"0,5079567154678549"
"0,4852664576802508"
"0,6400138456213222"
"0,6377462841341168"
"0,4314199395770393"
"0,46869187848729077"
"0,44981640146878826"
"0,4815509693558474"
"0,6474269819193325"
"0,6259437199725463"
"0,6050135501355014"
"0,609375"
"0,609375"
"0,5846153846153846"
"0,5883338920549782"
"0,6309810671256454"
"0,681334279630944"
"0,681334279630944"
"0,6309810671256454"
"0,5418158151643345"
"0,5478601764129369"
"0,609375"
"0,6855211668445393"
"0,6126616746085772"
"0,6377462841341168"
"0,609375"
"0,6349206349206349"
"0,6050135501355014"
"0,6474269819193325"
"0,6198290598290598"
"0,6474269819193325"
"0,6474269819193325"
"0,6759816059426954"
"0,73616709417369"
"0,7822120866590649"
"0,8"
"0,8318199763126727"
"0,7962085308056872"
"0,7962085308056872"
"0,7352155665776421"
"0,7352155665776421"
"0,7962085308056872"
"0,8309178743961353"
"0,8309178743961353"
"0,8309178743961353"
"0,7962085308056872"
"0,7627906976744186"
"0,6696035242290749"
"0,6696035242290749"
"0,6406926406926406"
"0,6406926406926406"
"0,6127659574468085"
"0,6995515695067265"
"0,7962085308056872"
"0,8309178743961353"
"0,7962085308056872"
"0,6995515695067265"
"0,7627906976744186"
"0,7962085308056872"
"0,7627906976744186"
"0,730593607305936"
"0,730593607305936"
"0,6995515695067265"
"0,6696035242290749"
"0,6696035242290749"
"0,6696035242290749"
"0,6696035242290749"
"0,6406926406926406"
"0,6696035242290749"
"0,6127659574468085"
"0,5857740585774058"
"0,5857740585774058"
"0,5241286863270778"
"0,5297679112008072"
"0,5069582504970179"
"0,6794682422451994"
"0,7385321100917431"
"0,7405281285878301"
"0,6844444444444444"
"0,6844444444444444"
"0,6330341113105925"
"0,6586433260393874"
"0,7123493975903614"
"0,7123493975903614"
"0,7696498054474709"
"0,7405281285878301"
"0,7110609480812641"
"0,7084898572501879"
"0,6825749167591565"
"0,6574344023323615"
"0,6574344023323615"
"0,6025369978858351"
"0,49017038007863695"
"0,48481880509304603"
"0,511968085106383"
"0,5980323260716796"
"0,6190815236739053"
"0,6127659574468085"
"0,6406926406926406"
"0,6696035242290749"
"0,7627906976744186"
"0,6995515695067265"
"0,6995515695067265"
"0,7962085308056872"
"0,7997625643055006"
"0,8309178743961353"
"0,7997625643055006"
"0,7997625643055006"
"0,7997625643055006"
"0,7997625643055006"
"0,7997625643055006"
"0,8309178743961353"
"0,8309178743961353"
"0,8309178743961353"
"0,8309178743961353"
"0,8309178743961353"
"0,7962085308056872"
"0,8309178743961353"
"0,8309178743961353"
"0,7627906976744186"
"0,8309178743961353"
"0,351961950059453"
"0,398094067015063"
"0,4141791044776119"
"0,43063856558666247"
"0,48336594911937375"
"0,5220883534136547"
"0,5019815059445178"
"0,5639614855570839"
"0,5220883534136547"
"0,4652061855670103"
"0,4647342995169082"
"0,46332046332046334"
"0,43063856558666247"
"0,3985239852398524"
"0,398094067015063"
"0,4133001864512119"
"0,4133001864512119"
"0,41154562383612664"
"0,41154562383612664"
"0,382370820668693"
"0,36699729486023447"
"0,42659974905897113"
"0,4980237154150198"
"0,704647676161919"
"0,8309178743961353"
"0,6312769010043041"
"0,6574344023323615"
"0,6550218340611353"
"0,500990099009901"
"0,5297679112008072"
"0,4980237154150198"
"0,8309178743961353"
"0,36494597839135656"
"0,21344717182497333"
"0,2238966630785791"
"0,25496688741721857"
"0,26755852842809363"
"0,3024054982817869"
"0,3148308759757155"
"0,3535714285714286"
"0,39466421343146274"
"0,42347417840375584"
"0,43833017077798864"
"0,43833017077798864"
"0,42347417840375584"
"0,43833017077798864"
"0,41947565543071164"
"0,41947565543071164"
"0,4484076433121019"
"0,46332046332046334"
"0,4484076433121019"
"0,41947565543071164"
"0,3781818181818182"
"0,36699729486023447"
"0,34040671971706454"
"0,3274956217162872"
"0,2902127659574468"
"0,26755852842809363"
"0,2365415986949429"
"0,21734475374732334"
"0,19936708860759494"
"0,18191268191268192"
"0,17337461300309598"
"0,15022761760242792"
"0,15022761760242792"
"0,14242652599849284"
"0,1347305389221557"
"0,12713754646840147"
"0,12713754646840147"
"0,10495626822157435"
"0,13247011952191234"
"0,24534501642935377"
"0,24636886818306386"
"0,3267211201866978"
"0,3968058968058968"
"0,3543776057176891"
"0,36864279265723743"
"0,38321167883211676"
"0,313312157089229"
"0,2298539751216874"
"0,1968421052631579"
"0,16376663254861823"
"0,13984962406015036"
"0,07062146892655367"
"0,05010390210113138"
"0,05964585274930102"
"0,09248138361758347"
"0,10818713450292397"
"0,11826899434472585"
"0,12909632571996027"
"0,12797619047619047"
"0,11607361963190184"
"0,06385964912280702"
"0,04551724137931035"
"0,04672036823935558"
"0,040018294077292474"
"0,028493894165535955"
"0,03176043557168784"
"0,028493894165535955"
"0,025247971145175834"
"0,02202247191011236"
"0,0215633423180593"
"0,017905102954341987"
"0,020417321067982948"
"0,02710027100271003"
"0,02895927601809955"
"0,028493894165535955"
"0,03012457531143828"
"0,03176043557168784"
"0,02710027100271003"
"0,040018294077292474"
"0,09855072463768116"
"0,14761544284632855"
"0,2189761458054141"
"0,24058919803600654"
"0,36494597839135656"
"0,36823104693140796"
"0,4141791044776119"
"0,4133001864512119"
"0,44472681067344344"
"0,4419784400760938"
"0,39466421343146274"
"0,36494597839135656"
"0,351961950059453"
"0,351961950059453"
"0,382370820668693"
"0,398094067015063"
"0,382370820668693"
"0,4133001864512119"
"0,4288407163053723"
"0,4141791044776119"
"0,4141791044776119"
"0,4474856779121579"
"0,5456362425049966"
"0,6504751847940866"
"0,7924316223304608"
"0,84"
"0,7770419426048565"
"0,7194731221075116"
"0,7121588089330024"
"0,6770833333333334"
"0,6829268292682927"
"0,6829268292682927"
"0,7487328023171614"
"0,7194731221075116"
"0,6911764705882353"
"0,6876310272536688"
"0,6328600405679513"
"0,6770833333333334"
"0,6701244813278008"
"0,6411824668705403"
"0,6411824668705403"
"0,6132264529058116"
"0,5862068965517241"
"0,560077519379845"
"0,6132264529058116"
"0,6411824668705403"
"0,6701244813278008"
"0,7001055966209081"
"0,7311827956989247"
"0,7634173055859803"
"0,796875"
"0,8316268486916951"
"0,8677494199535963"
"0,806282722513089"
"0,84"
"0,872093023255814"
"0,9053254437869822"
"0,796875"
"0,7001055966209081"
"0,7001055966209081"
"0,6484641638225256"
"0,6273584905660378"
"0,6273584905660378"
"0,6546762589928058"
"0,6829268292682927"
"0,7692307692307693"
"0,8316268486916951"
"0,8677494199535963"
"0,8677494199535963"
"0,9053254437869822"
"0,806282722513089"
"0,875"
"0,6935483870967742"
"0,7790055248618785"
"0,7790055248618785"
"0,7737789203084833"
"0,8022388059701493"
"0,806282722513089"
"0,8089887640449438"
"0,8421052631578947"
"0,7790055248618785"
"0,7487328023171614"
"0,6935483870967742"
"0,6428571428571429"
"0,6666666666666666"
"0,6666666666666666"
"0,6666666666666666"
"0,640625"
"0,640625"
"0,7164179104477612"
"0,7462039045553145"
"0,7164179104477612"
"0,7164179104477612"
"0,7164179104477612"
"0,6372881355932203"
"0,6372881355932203"
"0,6372881355932203"
"0,6597938144329897"
"0,7462039045553145"
"0,806282722513089"
"0,806282722513089"
"0,7972665148063781"
"0,7635879893576587"
"0,7657098525989139"
"0,7321428571428571"
"0,7439613526570048"
"0,7616747181964574"
"0,7789855072463768"
"0,8148148148148148"
"0,7818181818181819"
"0,752"
"0,6638297872340425"
"0,6644645340751043"
"0,5932762030323006"
"0,6577896138482024"
"0,7046070460704607"
"0,6880552813425469"
"0,7279630241003632"
"0,729676140118969"
"0,7037760416666666"
"0,7037760416666666"
"0,729676140118969"
"0,7563758389261745"
"0,7026675341574495"
"0,6764894298526586"
"0,6511041009463723"
"0,700454840805718"
"0,7563758389261745"
"0,7839127471029311"
"0,8416608022519353"
"0,8416608022519353"
"0,8085694540428473"
"0,8085694540428473"
"0,7766463000678887"
"0,8035837353549277"
"0,7766463000678887"
"0,8371358371358372"
"0,7993686425815504"
"0,7665289256198347"
"0,7407407407407407"
"0,7290233837689133"
"0,7425569176882661"
"0,7120786516853933"
"0,7001055966209081"
"0,7129032258064516"
"0,7196833393306945"
"0,7510280373831776"
"0,7132406730065838"
"0,7451564828614009"
"0,7782839787395596"
"0,7451564828614009"
"0,8126934984520123"
"0,7556221889055472"
"0,7038923244816296"
"0,7322485207100592"
"0,790519877675841"
"0,8528481012658228"
"0,8484609313338595"
"0,8856682769726248"
"0,8856682769726248"
"0,8856682769726248"
"0,8126934984520123"
"0,7132406730065838"
"0,7451564828614009"
"0,7195301027900147"
"0,7451564828614009"
"0,652787579393084"
"0,652787579393084"
"0,624133148404993"
"0,624133148404993"
"0,624133148404993"
"0,6598157335223246"
"0,6107290233837689"
"0,6598157335223246"
"0,7195301027900147"
"0,7837014470677837"
"0,5697050938337802"
"0,5272253015976525"
"0,48792884371029227"
"0,47946936197094125"
"0,451502943910753"
"0,45828144458281445"
"0,4729559748427673"
"0,46464646464646464"
"0,5019607843137255"
"0,47876447876447875"
"0,49343832020997375"
"0,49343832020997375"
"0,5076923076923077"
"0,4984894259818731"
"0,5214723926380368"
